"ListID";"Created";"Date";"TimeStart";"TimeEnd";"NameCS";"Note";"Observers";"SiteName";"SiteNote";"Latitude";"Longitude";"CoordinatesSetByUser";"DistanceCovered";"MunicipalityPart";"Municipality";"District";"Region";"ListProjects";"ItemID";"Rarity";"SpeciesID";"SpeciesNameLA";"SpeciesName";"ItemTime";"ItemLatitude";"ItemLongitude";"Count";"CountMin";"CountMax";"CountExact";"Age";"Sex";"Activity";"Group";"RingMark";"ItemNote";"TagUncertain";"TagFirstArrivals";"PhotosCount";"CommentsCount";"ItemProjects";"ListLink";"ItemLink"
"fb3a35";"2026-04-30 20:02:51";"2026-04-30";"17:36:00";"17:38:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"50.036790";"17.066390";1;"";"Velké Losiny";"Velké Losiny";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426223;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fb3a35";"https://cso.cz/16426223"
"2f2063";"2026-04-30 20:01:23";"2026-04-30";"17:35:00";"17:38:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"50.039698";"17.058716";1;"";"Velké Losiny";"Velké Losiny";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426219;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/2f2063";"https://cso.cz/16426219"
"165c35";"2026-04-30 19:57:34";"2026-04-30";"17:31:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"48.976882";"14.359997";1;"";"Dubné";"Dubné";"České Budějovice";"Jihočeský kraj";"Čapí hnízda";16426216;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"obracel 4 vejce";0;0;1;0;"Čapí hnízda";"https://cso.cz/165c35";"https://cso.cz/16426216"
"51b318";"2026-04-30 19:57:31";"2026-04-30";"17:29:00";"17:30:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.997770";"17.016020";1;"";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426215;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/51b318";"https://cso.cz/16426215"
"9af489";"2026-04-30 20:44:54";"2026-04-30";"17:27:00";"17:30:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.976940";"17.006720";1;"0,0";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426399;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"To na hnízdě vypadá z dálky jako čáp, ale není - foto. Tedy snad, barevně ano. 
Areál už uzavřen.";0;0;2;0;"Čapí hnízda";"https://cso.cz/9af489";"https://cso.cz/16426399"
"44e524";"2026-04-30 19:56:33";"2026-04-30";"17:25:00";"17:26:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.992482";"17.009218";1;"";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426200;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Druhý stojí.";0;0;0;0;"Čapí hnízda";"https://cso.cz/44e524";"https://cso.cz/16426200"
"410b5f";"2026-05-01 19:20:36";"2026-04-30";"17:20:00";"17:21:00";"Vybraná pozorování";"";"Vladimír Kováč";"";"";"49.894924";"18.141260";1;"";"Jilešovice";"Háj ve Slezsku";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430891;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Pozorování z vlaku.";0;0;0;0;"Čapí hnízda";"https://cso.cz/410b5f";"https://cso.cz/16430891"
"4e7740";"2026-04-30 20:27:50";"2026-04-30";"17:20:00";"17:27:00";"Vybraná pozorování";"";"Bohuslav Gronych";"Rapotín - zoopark, prostřední hnízdo";"";"49.976620";"17.006190";1;"0,0";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426302;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"17:26:00";"49.976620";"17.006190";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"druhý stojí, pak i on sedl, pak zase vstal a pak jsem odjel";0;0;3;0;"Čapí hnízda";"https://cso.cz/4e7740";"https://cso.cz/16426302"
"4177e8";"2026-04-30 20:36:44";"2026-04-30";"17:19:00";"17:25:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.976240";"17.005830";1;"0,0";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426375;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/4177e8";"https://cso.cz/16426375"
"eddaa9";"2026-04-30 20:41:48";"2026-04-30";"17:18:00";"17:23:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.975951";"17.006337";1;"";"Rapotín";"Rapotín";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426395;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"Je to to zadní hnízdo.";0;0;1;0;"Čapí hnízda";"https://cso.cz/eddaa9";"https://cso.cz/16426395"
"36a4d2";"2026-04-30 22:40:53";"2026-04-30";"17:00:00";"18:45:00";"Kompletní seznam";"";"Matyáš Dyčka";"Louky kolem Sasiny a Borový";"";"49.509469";"16.581032";1;"";"Sasina";"Svitávka";"Blansko";"Jihomoravský kraj";"";16426577;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"";"lov / sběr potravy";1;"";"";0;0;0;0;"";"https://cso.cz/36a4d2";"https://cso.cz/16426577"
"7bf47a";"2026-04-30 17:03:58";"2026-04-30";"16:55:00";"16:56:00";"Vybraná pozorování";"";"Jiří Hampl";"";"";"49.342468";"16.753192";1;"";"Jedovnice";"Jedovnice";"Blansko";"Jihomoravský kraj";"Čapí hnízda";16425898;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"3";"3";"3";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;2;0;"Čapí hnízda";"https://cso.cz/7bf47a";"https://cso.cz/16425898"
"7bf47a";"2026-04-30 17:03:58";"2026-04-30";"16:55:00";"16:56:00";"Vybraná pozorování";"";"Jiří Hampl";"";"";"49.342468";"16.753192";1;"";"Jedovnice";"Jedovnice";"Blansko";"Jihomoravský kraj";"Čapí hnízda";16425897;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/7bf47a";"https://cso.cz/16425897"
"cc4209";"2026-04-30 16:54:30";"2026-04-30";"16:54:10";"16:54:26";"Vybraná pozorování";"";"Pavlína Janíková";"Hranice - ul. kpt Jaroše a třída Československé armády";"";"49.548561";"17.728894";1;"";"Hranice I-Město";"Hranice";"Přerov";"Olomoucký kraj";"Čapí hnízda";16425878;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"16:54:14";"49.548561";"17.728894";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/cc4209";"https://cso.cz/16425878"
"9f84c5";"2026-05-01 13:05:38";"2026-04-30";"16:50:00";"";"Vybraná pozorování";"";"Ingrid Dalecká";"";"";"49.524045";"16.263065";1;"";"Bystřice nad Pernštejnem";"Bystřice nad Pernštejnem";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16429714;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/9f84c5";"https://cso.cz/16429714"
"4f1b01";"2026-04-30 18:33:43";"2026-04-30";"16:47:21";"17:33:00";"Kompletní seznam";"";"Lenka Možná";"";"";"50.221787";"17.700810";1;"";"Koberno";"Slezské Rudoltice";"Bruntál";"Moravskoslezský kraj";"";16425990;"obvyklé";"311";"Ciconia nigra";"čáp černý";"16:51:01";"";"";"1";"1";"1";"1";"";"";"A1 v hn. době ve vhodném prostředí";1;"";"";0;0;0;0;"";"https://cso.cz/4f1b01";"https://cso.cz/16425990"
"91d4ad";"2026-05-01 12:55:06";"2026-04-30";"16:40:00";"";"Vybraná pozorování";"";"Ingrid Dalecká";"";"";"49.560046";"16.202359";1;"";"Bohuňov";"Bohuňov";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16429664;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;1;"Čapí hnízda";"https://cso.cz/91d4ad";"https://cso.cz/16429664"
"2678d0";"2026-05-01 13:02:56";"2026-04-30";"16:28:00";"";"Vybraná pozorování";"";"Ingrid Dalecká";"";"";"49.520767";"16.197784";1;"";"Rozsochy";"Rozsochy";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16429707;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"Sloup pouze s hnízdní podložkou, ale naprosto bez hnízda - fotografie neodpovídá skutečnosti";0;0;0;0;"Čapí hnízda";"https://cso.cz/2678d0";"https://cso.cz/16429707"
"1b7850";"2026-05-01 12:58:42";"2026-04-30";"16:28:00";"";"Vybraná pozorování";"";"Ingrid Dalecká";"";"";"49.520767";"16.197784";1;"";"Rozsochy";"Rozsochy";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16429693;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/1b7850";"https://cso.cz/16429693"
"c2d6ae";"2026-05-01 13:04:43";"2026-04-30";"16:11:00";"";"Vybraná pozorování";"";"Ingrid Dalecká";"";"";"49.498711";"16.191108";1;"";"Horní Rožínka";"Horní Rožínka";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16429713;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"hnízdní podložka prázdná bez hnízda";0;0;0;0;"Čapí hnízda";"https://cso.cz/c2d6ae";"https://cso.cz/16429713"
"6465bb";"2026-04-30 16:13:29";"2026-04-30";"16:11:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"50.173029";"15.745952";1;"";"Praskačka";"Praskačka";"Hradec Králové";"Královéhradecký kraj";"Čapí hnízda";16425872;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/6465bb";"https://cso.cz/16425872"
"1f9460";"2026-04-30 16:11:00";"2026-04-30";"16:09:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"48.686753";"14.579110";1;"";"Malonty";"Malonty";"Český Krumlov";"Jihočeský kraj";"Čapí hnízda";16425871;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/1f9460";"https://cso.cz/16425871"
"7696e1";"2026-04-30 15:56:03";"2026-04-30";"15:53:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"48.811244";"14.258181";1;"";"Kájov";"Kájov";"Český Krumlov";"Jihočeský kraj";"Čapí hnízda";16425848;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"4";"4";"4";"1";"egg";"";"C15 hnízdo s vejci";1;"";"Možná bude i to páté.";0;0;1;0;"Čapí hnízda";"https://cso.cz/7696e1";"https://cso.cz/16425848"
"5511db";"2026-04-30 20:51:29";"2026-04-30";"15:45:00";"17:00:00";"Vybraná pozorování";"";"Růžena Stuchlíková";"";"";"49.658277";"18.086006";1;"";"Sedlnice";"Sedlnice";"Nový Jičín";"Moravskoslezský kraj";"Čapí hnízda";16426406;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Nad hnízdem a okolím kroužilo 5 čápů a jeden se několikrát pokusil přistát, ale domácí čáp jej zase se sykotem a čepýřením odehnal.";0;0;2;0;"Čapí hnízda";"https://cso.cz/5511db";"https://cso.cz/16426406"
"57a61a";"2026-04-30 15:56:02";"2026-04-30";"15:45:00";"15:50:00";"Vybraná pozorování";"";"Pavla Šusterová";"";"";"50.128691";"12.399993";1;"";"Třebeň";"Třebeň";"Cheb";"Karlovarský kraj";"Čapí hnízda";16425847;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Střídání v sezení na vejcích";0;0;1;0;"Čapí hnízda";"https://cso.cz/57a61a";"https://cso.cz/16425847"
"0dcc1a";"2026-04-30 22:44:11";"2026-04-30";"15:30:00";"16:05:00";"Vybraná pozorování";"";"Libuše Kratochvílová";"";"";"49.185274";"14.852652";1;"";"Kardašova Řečice";"Kardašova Řečice";"Jindřichův Hradec";"Jihočeský kraj";"Čapí hnízda";16426635;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/0dcc1a";"https://cso.cz/16426635"
"0dcc1a";"2026-04-30 22:44:11";"2026-04-30";"15:30:00";"16:05:00";"Vybraná pozorování";"";"Libuše Kratochvílová";"";"";"49.185274";"14.852652";1;"";"Kardašova Řečice";"Kardašova Řečice";"Jindřichův Hradec";"Jihočeský kraj";"Čapí hnízda";16426634;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/0dcc1a";"https://cso.cz/16426634"
"1319d8";"2026-04-30 15:16:54";"2026-04-30";"15:16:00";"";"Vybraná pozorování";"";"Pavel Babinec";"";"";"49.616412";"16.198529";1;"";"Jimramovské Pavlovice";"Věcov";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16425755;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/1319d8";"https://cso.cz/16425755"
"bddbbe";"2026-04-30 21:00:26";"2026-04-30";"15:15:00";"15:19:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.867840";"16.928090";1;"";"Leština";"Leština";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426408;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/bddbbe";"https://cso.cz/16426408"
"88fd52";"2026-04-30 15:23:27";"2026-04-30";"15:15:00";"15:20:00";"Vybraná pozorování";"";"Hana Miklíková";"";"";"49.350902";"17.434105";1;"";"Břest";"Břest";"Kroměříž";"Zlínský kraj";"Čapí hnízda";16425769;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Na hnízdě jeden čáp stojí a druhý sedí.
Podle chování lze předpokládat, že již
mají vejce. Není však vidět do důlku.";0;0;1;0;"Čapí hnízda";"https://cso.cz/88fd52";"https://cso.cz/16425769"
"81e6df";"2026-04-30 15:14:42";"2026-04-30";"15:14:00";"";"Vybraná pozorování";"";"Ladislav Jiroušek";"";"";"49.847500";"15.894570";1;"";"Miřetice";"Miřetice";"Chrudim";"Pardubický kraj";"Čapí hnízda";16425753;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/81e6df";"https://cso.cz/16425753"
"882d9c";"2026-04-30 15:09:09";"2026-04-30";"15:07:00";"";"Vybraná pozorování";"";"Ladislav Jiroušek";"";"";"49.847804";"15.900697";1;"";"Havlovice";"Miřetice";"Chrudim";"Pardubický kraj";"Čapí hnízda";16425752;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/882d9c";"https://cso.cz/16425752"
"959e2a";"2026-05-01 06:24:35";"2026-04-30";"15:06:00";"";"Vybraná pozorování";"";"Jiří Šafránek, Zdeněk Abrahámek";"";"";"49.504974";"17.204721";1;"0,0";"Vrbátky";"Vrbátky";"Prostějov";"Olomoucký kraj";"Čapí hnízda";16426998;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/959e2a";"https://cso.cz/16426998"
"84fb5d";"2026-04-30 15:07:24";"2026-04-30";"15:06:00";"";"Vybraná pozorování";"";"Ladislav Jiroušek";"";"";"49.846930";"15.900890";1;"";"Havlovice";"Miřetice";"Chrudim";"Pardubický kraj";"Čapí hnízda";16425749;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/84fb5d";"https://cso.cz/16425749"
"ef5b9a";"2026-04-30 15:08:36";"2026-04-30";"15:05:00";"15:08:00";"Vybraná pozorování";"";"Pavel Babinec";"";"";"49.560046";"16.202359";1;"";"Bohuňov";"Bohuňov";"Žďár nad Sázavou";"Kraj Vysočina";"Čapí hnízda";16425751;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/ef5b9a";"https://cso.cz/16425751"
"f84492";"2026-04-30 20:27:50";"2026-04-30";"14:55:00";"15:09:00";"Vybraná pozorování";"";"Bohuslav Gronych";"Dubicko - vysoký komín";"";"49.825230";"16.963560";1;"0,0";"Dubicko";"Dubicko";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426298;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"15:34:00";"49.825230";"16.963560";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/f84492";"https://cso.cz/16426298"
"b2f042";"2026-05-01 19:12:16";"2026-04-30";"14:45:00";"14:46:00";"Vybraná pozorování";"";"Vladimír Kováč";"";"";"50.001956";"16.283344";1;"";"Brandýs nad Orlicí";"Brandýs nad Orlicí";"Ústí nad Orlicí";"Pardubický kraj";"Čapí hnízda";16430818;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Pozorování z vlaku.";0;0;0;0;"Čapí hnízda";"https://cso.cz/b2f042";"https://cso.cz/16430818"
"9e3fe3";"2026-04-30 20:27:50";"2026-04-30";"14:43:00";"14:55:00";"Vybraná pozorování";"";"Bohuslav Gronych";"Bohuslavice - sloup NN";"";"49.826940";"16.942370";1;"0,0";"Bohuslavice";"Bohuslavice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426300;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"14:43:00";"49.826940";"16.942370";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Ad. sedí na vejcích. 
Čápi se zábranami bojují, jsou už posunuté víc dolů.";0;0;3;0;"Čapí hnízda";"https://cso.cz/9e3fe3";"https://cso.cz/16426300"
"b93684";"2026-04-30 20:27:50";"2026-04-30";"14:42:29";"14:43:21";"Vybraná pozorování";"";"Bohuslav Gronych";"Bohuslavice";"";"49.827187";"16.942288";1;"";"Bohuslavice";"Bohuslavice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426301;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"14:42:30";"49.827187";"16.942288";"0";"0";"0";"1";"";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/b93684";"https://cso.cz/16426301"
"5bbf87";"2026-04-30 14:41:10";"2026-04-30";"14:31:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"49.548561";"17.728894";1;"";"Hranice I-Město";"Hranice";"Přerov";"Olomoucký kraj";"Čapí hnízda";16425653;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;2;0;"Čapí hnízda";"https://cso.cz/5bbf87";"https://cso.cz/16425653"
"d90367";"2026-04-30 18:01:24";"2026-04-30";"14:30:00";"15:00:00";"Vybraná pozorování";"";"Pavla Šusterová";"";"";"50.123007";"12.341420";1;"";"Františkovy Lázně";"Františkovy Lázně";"Cheb";"Karlovarský kraj";"Čapí hnízda";16425967;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1-3";"1";"3";"0";"pull - ochmýřená (prachový šat)";"";"C16 hnízdo s mláďaty";1;"";"Jsou vidět minimálně dvě hlavičky";0;0;1;0;"Čapí hnízda";"https://cso.cz/d90367";"https://cso.cz/16425967"
"d90367";"2026-04-30 18:01:24";"2026-04-30";"14:30:00";"15:00:00";"Vybraná pozorování";"";"Pavla Šusterová";"";"";"50.123007";"12.341420";1;"";"Františkovy Lázně";"Františkovy Lázně";"Cheb";"Karlovarský kraj";"Čapí hnízda";16425966;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C14 nosí potravu nebo trus";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/d90367";"https://cso.cz/16425966"
"ea95f0";"2026-04-30 20:27:50";"2026-04-30";"14:22:00";"14:27:00";"Vybraná pozorování";"";"Bohuslav Gronych";"Zvole - uschlý strom uvnitř velkého listnáče";"";"49.839170";"16.916252";1;"0,0";"Zvole";"Zvole";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426299;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"14:26:00";"49.839170";"16.916252";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"na vejcich";0;0;2;0;"Čapí hnízda";"https://cso.cz/ea95f0";"https://cso.cz/16426299"
"df44c9";"2026-05-01 16:30:23";"2026-04-30";"14:20:00";"";"Vybraná pozorování";"";"Eva Škarková";"";"";"49.775727";"14.491004";1;"";"Bělice";"Neveklov";"Benešov";"Středočeský kraj";"Čapí hnízda";16430167;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/df44c9";"https://cso.cz/16430167"
"c8dea4";"2026-04-30 21:46:31";"2026-04-30";"14:17:00";"14:18:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"49.857560";"16.900447";1;"";"Rájec";"Rájec";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426525;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/c8dea4";"https://cso.cz/16426525"
"02628d";"2026-04-30 18:16:23";"2026-04-30";"14:10:00";"14:40:00";"Vybraná pozorování";"";"Rudolf Szkandera";"";"";"49.612499";"18.739409";1;"";"Hrádek";"Hrádek";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16425973;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Za celou dobu pozorování jen sedí.
Takže další neúspěšný pokus o případný odečet.";0;0;2;0;"Čapí hnízda";"https://cso.cz/02628d";"https://cso.cz/16425973"
"eb3af4";"2026-04-30 17:36:32";"2026-04-30";"14:10:00";"";"Vybraná pozorování";"";"Zdeněk Pražák";"";"";"50.000154";"15.951756";1;"";"Moravany";"Moravany";"Pardubice";"Pardubický kraj";"Čapí hnízda";16425930;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/eb3af4";"https://cso.cz/16425930"
"249ad4";"2026-04-30 14:16:11";"2026-04-30";"14:08:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"49.795050";"17.631033";1;"";"Budišov nad Budišovkou";"Budišov nad Budišovkou";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16425468;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"obrací 5 vajec";0;0;1;0;"Čapí hnízda";"https://cso.cz/249ad4";"https://cso.cz/16425468"
"b4021e";"2026-04-30 14:45:31";"2026-04-30";"13:50:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"50.923589";"15.076408";1;"";"Frýdlant";"Frýdlant";"Liberec";"Liberecký kraj";"Čapí hnízda";16425654;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"vstal, je vidět 5 vajec";0;0;1;0;"Čapí hnízda";"https://cso.cz/b4021e";"https://cso.cz/16425654"
"c90296";"2026-04-30 17:35:40";"2026-04-30";"13:45:00";"";"Vybraná pozorování";"";"Zdeněk Pražák";"";"";"49.992390";"16.022830";1;"";"Uhersko";"Uhersko";"Pardubice";"Pardubický kraj";"Čapí hnízda";16425929;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/c90296";"https://cso.cz/16425929"
"54f88c";"2026-05-02 11:31:22";"2026-04-30";"13:35:00";"13:36:00";"Vybraná pozorování";"";"David Horal";"";"";"48.778842";"16.693329";1;"";"Sedlec";"Sedlec";"Břeclav";"Jihomoravský kraj";"Čapí hnízda";16434419;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/54f88c";"https://cso.cz/16434419"
"05797e";"2026-04-30 13:56:28";"2026-04-30";"13:30:00";"13:30:00";"Vybraná pozorování";"";"Vladimír Spour";"Mladý Smolivec";"";"49.504636";"13.736819";1;"";"Mladý Smolivec";"Mladý Smolivec";"Plzeň-jih";"Plzeňský kraj";"Čapí hnízda";16425237;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"13:55:48";"49.504636";"13.736819";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/05797e";"https://cso.cz/16425237"
